ID,Type,Gender,TotalStats,SpecialStats,Star,SpecialStar,Parts
4006,basic,Female,"33,37,32,33,34","0,0,0,0,0",1,0,"G_Hair_Long_4,G_Body_Skin_Yellow,G_Shoes_4,G_Bot_7,G_Top_7,G_Head_Skin_Yellow,G_Face_18,G_Hair_4"
4007,basic,Male,"42,40,40,37,36","0,0,0,0,0",2,0,"B_Body_Skin_Yellow,B_Shoes_5,B_Bot_4,B_Top_7,B_Head_Skin_Yellow,B_Face_7,B_Hair_2,B_Face_Acc_0"
4008,basic,Female,"34,34,35,25,27","0,0,0,0,0",1,0,"G_Hair_Long_2,G_Body_Skin_Black,G_Shoes_2,G_Bot_1,G_Top_1,G_Head_Skin_Black,G_Face_15,G_Hair_2,G_Face_Acc_2"
4009,basic,Male,"27,32,29,31,27","0,0,0,0,0",1,0,"B_Body_Skin_Black,B_Shoes_3,B_Bot_2,B_Top_6,B_Head_Skin_Black,B_Face_4,B_Hair_10,B_Face_Acc_0"
4010,basic,Male,"38,38,33,36,37","0,0,0,0,0",1,0,"B_Body_Skin_White,B_Shoes_0,B_Bot_7,B_Top_9,B_Head_Skin_White,B_Face_12,B_Hair_8,B_Face_Acc_0"
4011,basic,Male,"39,42,35,37,40","0,0,0,0,0",2,0,"B_Body_Skin_White,B_Shoes_3,B_Bot_6,B_Top_7,B_Head_Skin_White,B_Face_10,B_Hair_7,B_Face_Acc_3"
4012,basic,Female,"41,40,38,33,37","0,0,0,0,0",1,0,"G_Hair_Long_2,G_Body_Skin_Yellow,G_Shoes_8,G_Bot_7,G_Top_6,G_Head_Skin_Yellow,G_Face_7,G_Hair_2,G_Face_Acc_3"
4013,basic,Female,"33,39,35,33,35","0,0,0,0,0",1,0,"G_Hair_Long_6,G_Body_Skin_Black,G_Shoes_1,G_Bot_0,G_Top_7,G_Head_Skin_Black,G_Face_3,G_Hair_6,G_Face_Acc_1"
4014,basic,Male,"33,32,33,32,33","0,0,0,0,0",1,0,"B_Body_Skin_White,B_Shoes_9,B_Bot_5,B_Top_2,B_Head_Skin_White,B_Face_11,B_Hair_2,B_Face_Acc_0"
4015,basic,Male,"46,42,41,43,45","0,0,0,0,0",2,0,"B_Body_Skin_White,B_Shoes_5,B_Bot_1,B_Top_8,B_Head_Skin_White,B_Face_11,B_Hair_8,B_Face_Acc_3"
4016,basic,Female,"40,43,41,42,41","0,0,0,0,0",2,0,"G_Hair_Long_1,G_Body_Skin_Black,G_Shoes_7,G_Bot_6,G_Top_2,G_Head_Skin_Black,G_Face_14,G_Hair_1,G_Face_Acc_1"
4017,basic,Female,"45,46,44,44,50","0,0,0,0,0",2,0,"G_Hair_Long_14,G_Body_Skin_White,G_Shoes_4,G_Bot_0,G_Top_4,G_Head_Skin_White,G_Face_1,G_Hair_14,G_Face_Acc_3"
4018,basic,Female,"31,37,33,35,36","0,0,0,0,0",1,0,"G_Hair_Long_8,G_Body_Skin_Black,G_Shoes_7,G_Bot_5,G_Top_9,G_Head_Skin_Black,G_Face_6,G_Hair_8"
4019,basic,Male,"35,31,32,30,34","0,0,0,0,0",1,0,"B_Body_Skin_Yellow,B_Shoes_9,B_Bot_8,B_Top_8,B_Head_Skin_Yellow,B_Face_11,B_Hair_1,B_Face_Acc_0"
4020,basic,Male,"29,28,30,30,28","0,0,0,0,0",1,0,"B_Body_Skin_Black,B_Shoes_1,B_Bot_1,B_Top_2,B_Head_Skin_Black,B_Face_5,B_Hair_2,B_Face_Acc_0"
4021,basic,Male,"30,31,28,29,25","0,0,0,0,0",1,0,"B_Body_Skin_Black,B_Shoes_0,B_Bot_4,B_Top_6,B_Head_Skin_Black,B_Face_3,B_Hair_11"
4022,basic,Male,"27,28,24,26,25","0,0,0,0,0",1,0,"B_Body_Skin_Black,B_Shoes_5,B_Bot_8,B_Top_7,B_Head_Skin_Black,B_Face_10,B_Hair_6"
4023,basic,Male,"43,42,42,44,41","0,0,0,0,0",2,0,"B_Body_Skin_Black,B_Shoes_4,B_Bot_0,B_Top_4,B_Head_Skin_Black,B_Face_10,B_Hair_11,B_Face_Acc_1"
4024,basic,Female,"42,42,42,44,43","0,0,0,0,0",2,0,"G_Hair_Long_4,G_Body_Skin_White,G_Shoes_4,G_Bot_2,G_Top_5,G_Head_Skin_White,G_Face_15,G_Hair_4,G_Face_Acc_0"
4025,basic,Male,"36,35,37,35,35","0,0,0,0,0",1,0,"B_Body_Skin_Black,B_Shoes_1,B_Bot_0,B_Top_3,B_Head_Skin_Black,B_Face_11,B_Hair_8,B_Face_Acc_0"
4026,basic,Female,"34,30,30,29,32","0,0,0,0,0",1,0,"G_Hair_Long_2,G_Body_Skin_Yellow,G_Shoes_6,G_Bot_4,G_Top_6,G_Head_Skin_Yellow,G_Face_7,G_Hair_2,G_Face_Acc_0"
4027,basic,Female,"24,27,25,26,25","0,0,0,0,0",1,0,"G_Hair_Long_0,G_Body_Skin_Black,G_Shoes_7,G_Bot_1,G_Top_2,G_Head_Skin_Black,G_Face_10,G_Hair_0"
4028,basic,Female,"49,52,48,49,49","0,0,0,0,0",3,0,"G_Hair_Long_14,G_Body_Skin_Yellow,G_Shoes_7,G_Bot_7,G_Top_6,G_Head_Skin_Yellow,G_Face_11,G_Hair_14,G_Face_Acc_3"
4029,basic,Female,"30,32,36,29,31","0,0,0,0,0",1,0,"G_Hair_Long_8,G_Body_Skin_Black,G_Shoes_3,G_Bot_7,G_Top_1,G_Head_Skin_Black,G_Face_17,G_Hair_8,G_Face_Acc_0"
4030,basic,Male,"30,25,25,25,29","0,0,0,0,0",1,0,"B_Body_Skin_Yellow,B_Shoes_3,B_Bot_0,B_Top_8,B_Head_Skin_Yellow,B_Face_11,B_Hair_8"
4031,basic,Male,"31,32,32,34,30","0,0,0,0,0",1,0,"B_Body_Skin_Black,B_Shoes_1,B_Bot_8,B_Top_0,B_Head_Skin_Black,B_Face_0,B_Hair_5,B_Face_Acc_1"
4032,basic,Female,"31,29,28,31,31","0,0,0,0,0",1,0,"G_Hair_Long_9,G_Body_Skin_White,G_Shoes_3,G_Bot_0,G_Top_6,G_Head_Skin_White,G_Face_9,G_Hair_9,G_Face_Acc_0"
4033,basic,Female,"34,34,33,31,33","0,0,0,0,0",1,0,"G_Hair_Long_5,G_Body_Skin_White,G_Shoes_3,G_Bot_0,G_Top_4,G_Head_Skin_White,G_Face_5,G_Hair_5,G_Face_Acc_2"
4034,basic,Male,"36,35,39,36,36","0,0,0,0,0",1,0,"B_Body_Skin_White,B_Shoes_4,B_Bot_2,B_Top_2,B_Head_Skin_White,B_Face_11,B_Hair_2,B_Face_Acc_0"
4035,basic,Male,"41,42,41,42,40","0,0,0,0,0",2,0,"B_Body_Skin_White,B_Shoes_2,B_Bot_0,B_Top_6,B_Head_Skin_White,B_Face_13,B_Hair_2,B_Face_Acc_1"
4036,basic,Female,"35,39,33,35,36","0,0,0,0,0",1,0,"G_Hair_Long_11,G_Body_Skin_Black,G_Shoes_9,G_Bot_9,G_Top_2,G_Head_Skin_Black,G_Face_20,G_Hair_11,G_Face_Acc_0"
4037,basic,Male,"36,36,32,30,37","0,0,0,0,0",1,0,"B_Body_Skin_Yellow,B_Shoes_9,B_Bot_7,B_Top_2,B_Head_Skin_Yellow,B_Face_6,B_Hair_3,B_Face_Acc_0"
4038,basic,Female,"37,38,36,33,35","0,0,0,0,0",1,0,"G_Hair_Long_2,G_Body_Skin_Yellow,G_Shoes_4,G_Bot_1,G_Top_5,G_Head_Skin_Yellow,G_Face_17,G_Hair_2,G_Face_Acc_2"
4039,basic,Female,"34,32,34,32,30","0,0,0,0,0",1,0,"G_Hair_Long_1,G_Body_Skin_Black,G_Shoes_2,G_Bot_1,G_Top_7,G_Head_Skin_Black,G_Face_16,G_Hair_1,G_Face_Acc_1"
4040,basic,Female,"45,43,41,40,43","0,0,0,0,0",2,0,"G_Hair_Long_2,G_Body_Skin_Yellow,G_Shoes_1,G_Bot_6,G_Top_5,G_Head_Skin_Yellow,G_Face_19,G_Hair_2,G_Face_Acc_1"
4041,basic,Female,"24,26,26,26,24","0,0,0,0,0",1,0,"G_Hair_Long_5,G_Body_Skin_Black,G_Shoes_7,G_Bot_2,G_Top_5,G_Head_Skin_Black,G_Face_5,G_Hair_5"
4042,basic,Male,"49,52,47,47,50","0,0,0,0,0",3,0,"B_Body_Skin_White,B_Shoes_5,B_Bot_6,B_Top_0,B_Head_Skin_White,B_Face_13,B_Hair_3,B_Face_Acc_2"
4043,basic,Male,"49,46,46,46,47","0,0,0,0,0",3,0,"B_Body_Skin_White,B_Shoes_3,B_Bot_4,B_Top_1,B_Head_Skin_White,B_Face_14,B_Hair_8"
4044,basic,Female,"30,31,30,28,29","0,0,0,0,0",1,0,"G_Hair_Long_2,G_Body_Skin_Black,G_Shoes_7,G_Bot_1,G_Top_9,G_Head_Skin_Black,G_Face_2,G_Hair_2"
4045,basic,Male,"42,45,42,42,40","0,0,0,0,0",2,0,"B_Body_Skin_Black,B_Shoes_5,B_Bot_7,B_Top_3,B_Head_Skin_Black,B_Face_14,B_Hair_0,B_Face_Acc_1"
4046,basic,Male,"23,22,19,21,21","0,0,0,0,0",1,0,"B_Body_Skin_Yellow,B_Shoes_0,B_Bot_1,B_Top_9,B_Head_Skin_Yellow,B_Face_7,B_Hair_7"
4047,basic,Female,"24,28,25,23,24","0,0,0,0,0",1,0,"G_Hair_Long_5,G_Body_Skin_Yellow,G_Shoes_9,G_Bot_1,G_Top_2,G_Head_Skin_Yellow,G_Face_5,G_Hair_5,G_Face_Acc_1"
4048,basic,Female,"39,35,36,35,39","0,0,0,0,0",1,0,"G_Hair_Long_11,G_Body_Skin_White,G_Shoes_4,G_Bot_4,G_Top_4,G_Head_Skin_White,G_Face_19,G_Hair_11"
4049,basic,Female,"40,39,33,36,37","0,0,0,0,0",1,0,"G_Hair_Long_11,G_Body_Skin_White,G_Shoes_0,G_Bot_6,G_Top_6,G_Head_Skin_White,G_Face_2,G_Hair_11"
4050,basic,Male,"39,37,36,39,40","0,0,0,0,0",1,0,"B_Body_Skin_Black,B_Shoes_4,B_Bot_1,B_Top_7,B_Head_Skin_Black,B_Face_12,B_Hair_3,B_Face_Acc_1"
4051,basic,Female,"46,54,47,49,51","0,0,0,0,0",4,0,"G_Hair_Long_7,G_Body_Skin_Yellow,G_Shoes_8,G_Bot_9,G_Top_9,G_Head_Skin_Yellow,G_Face_9,G_Hair_7,G_Face_Acc_3"
4052,basic,Male,"24,22,20,23,25","0,0,0,0,0",1,0,"B_Body_Skin_White,B_Shoes_9,B_Bot_5,B_Top_9,B_Head_Skin_White,B_Face_10,B_Hair_5"
4053,basic,Male,"31,29,26,28,28","0,0,0,0,0",1,0,"B_Body_Skin_Yellow,B_Shoes_3,B_Bot_0,B_Top_7,B_Head_Skin_Yellow,B_Face_9,B_Hair_1"
4054,basic,Female,"31,34,29,31,34","0,0,0,0,0",1,0,"G_Hair_Long_1,G_Body_Skin_Yellow,G_Shoes_4,G_Bot_0,G_Top_7,G_Head_Skin_Yellow,G_Face_0,G_Hair_1"
4055,basic,Female,"34,35,31,33,34","0,0,0,0,0",1,0,"G_Hair_Long_4,G_Body_Skin_White,G_Shoes_9,G_Bot_0,G_Top_7,G_Head_Skin_White,G_Face_5,G_Hair_4,G_Face_Acc_0"
4056,basic,Female,"35,37,33,35,35","0,0,0,0,0",1,0,"G_Hair_Long_4,G_Body_Skin_Yellow,G_Shoes_6,G_Bot_5,G_Top_1,G_Head_Skin_Yellow,G_Face_8,G_Hair_4,G_Face_Acc_0"
4057,basic,Female,"25,28,29,30,30","0,0,0,0,0",1,0,"G_Hair_Long_5,G_Body_Skin_White,G_Shoes_4,G_Bot_5,G_Top_2,G_Head_Skin_White,G_Face_9,G_Hair_5,G_Face_Acc_0"
4058,basic,Male,"25,29,23,25,21","0,0,0,0,0",1,0,"B_Body_Skin_Yellow,B_Shoes_0,B_Bot_8,B_Top_6,B_Head_Skin_Yellow,B_Face_1,B_Hair_10"
4059,basic,Male,"37,37,38,40,39","0,0,0,0,0",1,0,"B_Body_Skin_Yellow,B_Shoes_4,B_Bot_1,B_Top_9,B_Head_Skin_Yellow,B_Face_10,B_Hair_2,B_Face_Acc_3"
4060,basic,Male,"30,28,25,28,28","0,0,0,0,0",1,0,"B_Body_Skin_Black,B_Shoes_0,B_Bot_0,B_Top_8,B_Head_Skin_Black,B_Face_9,B_Hair_6,B_Face_Acc_1"
4061,basic,Female,"29,31,33,26,28","0,0,0,0,0",1,0,"G_Hair_Long_9,G_Body_Skin_Black,G_Shoes_4,G_Bot_7,G_Top_1,G_Head_Skin_Black,G_Face_15,G_Hair_9"
4062,basic,Female,"52,55,55,52,53","0,0,0,0,0",4,0,"G_Hair_Long_3,G_Body_Skin_Black,G_Shoes_8,G_Bot_4,G_Top_9,G_Head_Skin_Black,G_Face_7,G_Hair_3,G_Face_Acc_1"
4063,basic,Male,"30,29,32,30,30","0,0,0,0,0",1,0,"B_Body_Skin_Black,B_Shoes_9,B_Bot_7,B_Top_2,B_Head_Skin_Black,B_Face_11,B_Hair_2"
4064,basic,Female,"44,43,42,40,44","0,0,0,0,0",2,0,"G_Hair_Long_9,G_Body_Skin_Yellow,G_Shoes_8,G_Bot_7,G_Top_5,G_Head_Skin_Yellow,G_Face_1,G_Hair_9,G_Face_Acc_3"
4065,basic,Male,"35,38,33,34,32","0,0,0,0,0",1,0,"B_Body_Skin_Yellow,B_Shoes_0,B_Bot_7,B_Top_9,B_Head_Skin_Yellow,B_Face_9,B_Hair_10,B_Face_Acc_1"
4066,basic,Male,"52,47,47,50,48","0,0,0,0,0",3,0,"B_Body_Skin_Yellow,B_Shoes_1,B_Bot_7,B_Top_1,B_Head_Skin_Yellow,B_Face_12,B_Hair_1,B_Face_Acc_3"
4067,basic,Male,"24,27,27,26,27","0,0,0,0,0",1,0,"B_Body_Skin_White,B_Shoes_8,B_Bot_1,B_Top_0,B_Head_Skin_White,B_Face_10,B_Hair_2,B_Face_Acc_0"
4068,basic,Female,"43,36,38,42,43","0,0,0,0,0",1,0,"G_Hair_Long_14,G_Body_Skin_White,G_Shoes_0,G_Bot_8,G_Top_5,G_Head_Skin_White,G_Face_1,G_Hair_14,G_Face_Acc_0"
4069,basic,Male,"46,40,41,42,44","0,0,0,0,0",2,0,"B_Body_Skin_Yellow,B_Shoes_2,B_Bot_6,B_Top_8,B_Head_Skin_Yellow,B_Face_2,B_Hair_1,B_Face_Acc_1"
4070,basic,Male,"31,38,35,36,34","0,0,0,0,0",1,0,"B_Body_Skin_White,B_Shoes_8,B_Bot_5,B_Top_0,B_Head_Skin_White,B_Face_13,B_Hair_10,B_Face_Acc_1"
4071,basic,Female,"25,24,26,27,26","0,0,0,0,0",1,0,"G_Hair_Long_5,G_Body_Skin_Yellow,G_Shoes_7,G_Bot_2,G_Top_5,G_Head_Skin_Yellow,G_Face_12,G_Hair_5"
4072,basic,Male,"43,43,42,43,41","0,0,0,0,0",2,0,"B_Body_Skin_Black,B_Shoes_1,B_Bot_6,B_Top_2,B_Head_Skin_Black,B_Face_13,B_Hair_7,B_Face_Acc_1"
4073,basic,Male,"36,38,35,39,35","0,0,0,0,0",1,0,"B_Body_Skin_Black,B_Shoes_0,B_Bot_4,B_Top_9,B_Head_Skin_Black,B_Face_9,B_Hair_8"
4074,basic,Female,"32,35,33,31,30","0,0,0,0,0",1,0,"G_Hair_Long_3,G_Body_Skin_White,G_Shoes_9,G_Bot_1,G_Top_7,G_Head_Skin_White,G_Face_15,G_Hair_3"
4075,basic,Male,"41,45,40,46,43","0,0,0,0,0",2,0,"B_Body_Skin_Black,B_Shoes_7,B_Bot_2,B_Top_9,B_Head_Skin_Black,B_Face_5,B_Hair_8,B_Face_Acc_1"
4076,basic,Female,"43,43,37,35,41","0,0,0,0,0",2,0,"G_Hair_Long_9,G_Body_Skin_Yellow,G_Shoes_0,G_Bot_6,G_Top_1,G_Head_Skin_Yellow,G_Face_19,G_Hair_9"
4077,basic,Female,"34,33,30,30,37","0,0,0,0,0",1,0,"G_Hair_Long_9,G_Body_Skin_Yellow,G_Shoes_7,G_Bot_0,G_Top_1,G_Head_Skin_Yellow,G_Face_4,G_Hair_9,G_Face_Acc_0"
4078,basic,Male,"45,41,40,42,43","0,0,0,0,0",2,0,"B_Body_Skin_Black,B_Shoes_5,B_Bot_4,B_Top_8,B_Head_Skin_Black,B_Face_4,B_Hair_8,B_Face_Acc_1"
4079,basic,Male,"44,44,47,44,47","0,0,0,0,0",2,0,"B_Body_Skin_Black,B_Shoes_4,B_Bot_0,B_Top_1,B_Head_Skin_Black,B_Face_11,B_Hair_3,B_Face_Acc_2"
4080,basic,Male,"34,37,32,32,36","0,0,0,0,0",1,0,"B_Body_Skin_White,B_Shoes_2,B_Bot_8,B_Top_2,B_Head_Skin_White,B_Face_6,B_Hair_7,B_Face_Acc_1"
4081,basic,Male,"42,39,41,40,39","0,0,0,0,0",2,0,"B_Body_Skin_Yellow,B_Shoes_1,B_Bot_4,B_Top_3,B_Head_Skin_Yellow,B_Face_4,B_Hair_2,B_Face_Acc_3"
4082,basic,Male,"34,33,30,32,30","0,0,0,0,0",1,0,"B_Body_Skin_Yellow,B_Shoes_0,B_Bot_4,B_Top_7,B_Head_Skin_Yellow,B_Face_0,B_Hair_7,B_Face_Acc_0"
4083,basic,Male,"38,36,36,40,36","0,0,0,0,0",1,0,"B_Body_Skin_Black,B_Shoes_6,B_Bot_1,B_Top_6,B_Head_Skin_Black,B_Face_11,B_Hair_9"
4084,basic,Female,"31,37,33,31,34","0,0,0,0,0",1,0,"G_Hair_Long_2,G_Body_Skin_Yellow,G_Shoes_4,G_Bot_9,G_Top_7,G_Head_Skin_Yellow,G_Face_15,G_Hair_2"
4085,basic,Female,"39,41,39,42,43","0,0,0,0,0",2,0,"G_Hair_Long_6,G_Body_Skin_Yellow,G_Shoes_7,G_Bot_2,G_Top_5,G_Head_Skin_Yellow,G_Face_14,G_Hair_6,G_Face_Acc_1"
4086,basic,Female,"43,44,37,40,41","0,0,0,0,0",2,0,"G_Hair_Long_4,G_Body_Skin_Yellow,G_Shoes_3,G_Bot_4,G_Top_0,G_Head_Skin_Yellow,G_Face_18,G_Hair_4,G_Face_Acc_2"
4087,basic,Female,"45,46,44,42,39","0,0,0,0,0",2,0,"G_Hair_Long_4,G_Body_Skin_Black,G_Shoes_3,G_Bot_1,G_Top_4,G_Head_Skin_Black,G_Face_20,G_Hair_4,G_Face_Acc_1"
4088,basic,Male,"44,43,42,40,39","0,0,0,0,0",2,0,"B_Body_Skin_Yellow,B_Shoes_0,B_Bot_7,B_Top_1,B_Head_Skin_Yellow,B_Face_7,B_Hair_1,B_Face_Acc_0"
4089,basic,Female,"42,49,42,46,46","0,0,0,0,0",2,0,"G_Hair_Long_11,G_Body_Skin_Black,G_Shoes_4,G_Bot_9,G_Top_9,G_Head_Skin_Black,G_Face_9,G_Hair_11,G_Face_Acc_2"
4090,basic,Male,"26,29,25,26,26","0,0,0,0,0",1,0,"B_Body_Skin_Black,B_Shoes_0,B_Bot_0,B_Top_7,B_Head_Skin_Black,B_Face_5,B_Hair_2,B_Face_Acc_1"
4091,basic,Female,"35,36,33,38,38","0,0,0,0,0",1,0,"G_Hair_Long_11,G_Body_Skin_Yellow,G_Shoes_7,G_Bot_9,G_Top_7,G_Head_Skin_Yellow,G_Face_12,G_Hair_11,G_Face_Acc_0"
4092,basic,Female,"47,49,45,44,41","0,0,0,0,0",2,0,"G_Hair_Long_3,G_Body_Skin_Black,G_Shoes_1,G_Bot_1,G_Top_5,G_Head_Skin_Black,G_Face_21,G_Hair_3,G_Face_Acc_2"
4093,basic,Female,"29,32,31,28,33","0,0,0,0,0",1,0,"G_Hair_Long_6,G_Body_Skin_Yellow,G_Shoes_4,G_Bot_4,G_Top_1,G_Head_Skin_Yellow,G_Face_9,G_Hair_6"
4094,basic,Female,"42,45,41,43,48","0,0,0,0,0",2,0,"G_Hair_Long_8,G_Body_Skin_Yellow,G_Shoes_7,G_Bot_9,G_Top_9,G_Head_Skin_Yellow,G_Face_3,G_Hair_8,G_Face_Acc_0"
4095,basic,Female,"43,48,43,42,41","0,0,0,0,0",2,0,"G_Hair_Long_4,G_Body_Skin_White,G_Shoes_8,G_Bot_9,G_Top_0,G_Head_Skin_White,G_Face_15,G_Hair_4"
4096,basic,Female,"33,30,31,30,34","0,0,0,0,0",1,0,"G_Hair_Long_14,G_Body_Skin_Yellow,G_Shoes_3,G_Bot_4,G_Top_4,G_Head_Skin_Yellow,G_Face_1,G_Hair_14"
4097,basic,Female,"39,37,36,37,37","0,0,0,0,0",1,0,"G_Hair_Long_7,G_Body_Skin_White,G_Shoes_7,G_Bot_6,G_Top_1,G_Head_Skin_White,G_Face_2,G_Hair_7,G_Face_Acc_2"
4098,basic,Male,"47,48,47,51,46","0,0,0,0,0",3,0,"B_Body_Skin_Black,B_Shoes_6,B_Bot_4,B_Top_9,B_Head_Skin_Black,B_Face_13,B_Hair_9,B_Face_Acc_0"
4099,basic,Female,"49,48,49,48,49","0,0,0,0,0",3,0,"G_Hair_Long_11,G_Body_Skin_White,G_Shoes_8,G_Bot_1,G_Top_9,G_Head_Skin_White,G_Face_21,G_Hair_11,G_Face_Acc_0"
4100,basic,Female,"26,21,27,22,24","0,0,0,0,0",1,0,"G_Hair_Long_5,G_Body_Skin_White,G_Shoes_9,G_Bot_7,G_Top_1,G_Head_Skin_White,G_Face_2,G_Hair_5,G_Face_Acc_0"
4101,basic,Female,"29,28,28,33,31","0,0,0,0,0",1,0,"G_Hair_Long_7,G_Body_Skin_White,G_Shoes_7,G_Bot_0,G_Top_0,G_Head_Skin_White,G_Face_16,G_Hair_7"
4102,basic,Female,"47,48,45,49,46","0,0,0,0,0",3,0,"G_Hair_Long_3,G_Body_Skin_White,G_Shoes_7,G_Bot_9,G_Top_8,G_Head_Skin_White,G_Face_9,G_Hair_3"
4103,basic,Female,"52,52,49,48,50","0,0,0,0,0",3,0,"G_Hair_Long_2,G_Body_Skin_White,G_Shoes_0,G_Bot_6,G_Top_2,G_Head_Skin_White,G_Face_21,G_Hair_2,G_Face_Acc_2"
4104,basic,Female,"43,45,42,44,43","0,0,0,0,0",2,0,"G_Hair_Long_9,G_Body_Skin_Black,G_Shoes_0,G_Bot_2,G_Top_7,G_Head_Skin_Black,G_Face_21,G_Hair_9,G_Face_Acc_0"
4105,basic,Male,"35,36,36,37,36","0,0,0,0,0",1,0,"B_Body_Skin_White,B_Shoes_2,B_Bot_2,B_Top_9,B_Head_Skin_White,B_Face_4,B_Hair_10,B_Face_Acc_2"
4106,basic,Female,"29,31,32,32,30","0,0,0,0,0",1,0,"G_Hair_Long_5,G_Body_Skin_Yellow,G_Shoes_4,G_Bot_7,G_Top_0,G_Head_Skin_Yellow,G_Face_8,G_Hair_5,G_Face_Acc_0"
4107,basic,Female,"55,57,51,53,57","0,0,0,0,0",4,0,"G_Hair_Long_14,G_Body_Skin_White,G_Shoes_0,G_Bot_3,G_Top_7,G_Head_Skin_White,G_Face_2,G_Hair_14,G_Face_Acc_3"
4108,basic,Male,"25,31,28,31,27","0,0,0,0,0",1,0,"B_Body_Skin_Black,B_Shoes_3,B_Bot_5,B_Top_0,B_Head_Skin_Black,B_Face_2,B_Hair_10,B_Face_Acc_1"
4109,basic,Male,"39,38,39,35,41","0,0,0,0,0",1,0,"B_Body_Skin_Yellow,B_Shoes_4,B_Bot_0,B_Top_3,B_Head_Skin_Yellow,B_Face_5,B_Hair_9,B_Face_Acc_2"
4110,basic,Male,"43,45,42,41,42","0,0,0,0,0",2,0,"B_Body_Skin_White,B_Shoes_5,B_Bot_7,B_Top_0,B_Head_Skin_White,B_Face_14,B_Hair_10,B_Face_Acc_1"
4111,basic,Female,"39,47,36,38,36","0,0,0,0,0",2,0,"G_Hair_Long_3,G_Body_Skin_Black,G_Shoes_1,G_Bot_9,G_Top_0,G_Head_Skin_Black,G_Face_5,G_Hair_3,G_Face_Acc_2"
4112,basic,Female,"35,42,37,34,34","0,0,0,0,0",1,0,"G_Hair_Long_6,G_Body_Skin_Black,G_Shoes_6,G_Bot_7,G_Top_6,G_Head_Skin_Black,G_Face_17,G_Hair_6,G_Face_Acc_2"
4113,basic,Female,"25,21,23,19,19","0,0,0,0,0",1,0,"G_Hair_Long_2,G_Body_Skin_Black,G_Shoes_2,G_Bot_8,G_Top_5,G_Head_Skin_Black,G_Face_5,G_Hair_2"
4114,basic,Male,"38,38,39,38,37","0,0,0,0,0",1,0,"B_Body_Skin_Black,B_Shoes_6,B_Bot_7,B_Top_8,B_Head_Skin_Black,B_Face_11,B_Hair_10,B_Face_Acc_0"
4115,basic,Male,"41,38,37,38,39","0,0,0,0,0",1,0,"B_Body_Skin_Yellow,B_Shoes_5,B_Bot_3,B_Top_9,B_Head_Skin_Yellow,B_Face_11,B_Hair_7,B_Face_Acc_0"
4116,basic,Male,"38,39,38,43,38","0,0,0,0,0",2,0,"B_Body_Skin_Black,B_Shoes_2,B_Bot_5,B_Top_2,B_Head_Skin_Black,B_Face_12,B_Hair_10,B_Face_Acc_1"
4117,basic,Female,"31,34,27,27,30","0,0,0,0,0",1,0,"G_Hair_Long_11,G_Body_Skin_Yellow,G_Shoes_2,G_Bot_0,G_Top_6,G_Head_Skin_Yellow,G_Face_15,G_Hair_11"
4118,basic,Female,"37,40,34,40,40","0,0,0,0,0",1,0,"G_Hair_Long_3,G_Body_Skin_Yellow,G_Shoes_7,G_Bot_2,G_Top_5,G_Head_Skin_Yellow,G_Face_18,G_Hair_3"
4119,basic,Female,"25,31,29,31,30","0,0,0,0,0",1,0,"G_Hair_Long_7,G_Body_Skin_Black,G_Shoes_6,G_Bot_5,G_Top_9,G_Head_Skin_Black,G_Face_1,G_Hair_7"
4120,basic,Male,"37,37,37,36,34","0,0,0,0,0",1,0,"B_Body_Skin_Black,B_Shoes_1,B_Bot_7,B_Top_3,B_Head_Skin_Black,B_Face_10,B_Hair_1,B_Face_Acc_0"
4121,basic,Male,"35,38,34,42,34","0,0,0,0,0",1,0,"B_Body_Skin_Black,B_Shoes_6,B_Bot_5,B_Top_9,B_Head_Skin_Black,B_Face_0,B_Hair_11,B_Face_Acc_0"
4122,basic,Female,"21,16,16,17,17","0,0,0,0,0",1,0,"G_Hair_Long_2,G_Body_Skin_Yellow,G_Shoes_3,G_Bot_8,G_Top_6,G_Head_Skin_Yellow,G_Face_13,G_Hair_2"
4123,basic,Female,"31,33,30,31,33","0,0,0,0,0",1,0,"G_Hair_Long_7,G_Body_Skin_Yellow,G_Shoes_9,G_Bot_6,G_Top_7,G_Head_Skin_Yellow,G_Face_4,G_Hair_7,G_Face_Acc_0"
4124,basic,Female,"40,41,37,41,41","0,0,0,0,0",2,0,"G_Hair_Long_7,G_Body_Skin_White,G_Shoes_7,G_Bot_5,G_Top_0,G_Head_Skin_White,G_Face_19,G_Hair_7,G_Face_Acc_3"
4125,basic,Male,"47,46,41,42,40","0,0,0,0,0",2,0,"B_Body_Skin_Yellow,B_Shoes_0,B_Bot_7,B_Top_5,B_Head_Skin_Yellow,B_Face_1,B_Hair_8,B_Face_Acc_1"
4126,basic,Female,"42,44,39,41,43","0,0,0,0,0",2,0,"G_Hair_Long_3,G_Body_Skin_Yellow,G_Shoes_7,G_Bot_5,G_Top_1,G_Head_Skin_Yellow,G_Face_20,G_Hair_3,G_Face_Acc_0"
4127,basic,Male,"47,50,47,50,45","0,0,0,0,0",3,0,"B_Body_Skin_Black,B_Shoes_0,B_Bot_0,B_Top_5,B_Head_Skin_Black,B_Face_13,B_Hair_1,B_Face_Acc_3"
